"Year","predicted","conf.low","conf.high","Race","Sexual_Orientation","Gender","strata","strata2","state","Geographic","outcome"
"2009",35.91,30.85,41.31,"White","Homosexual","Male","White-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",27.34,23.04,32.12,"White","Othersexual","Male","White-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",24.16,23.31,25.04,"White","Heterosexual","Female","White-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",61.22,57.8,64.54,"White","Bisexual","Female","White-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",52.66,46.61,58.63,"White","Homosexual","Female","White-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",44.59,39.85,49.42,"White","Othersexual","Female","White-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",16.71,14.06,19.75,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",37.71,31.33,44.54,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",32.52,26.48,39.21,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",25.44,20.56,31.03,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",23.97,20.67,27.62,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",55.89,48.84,62.71,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",49.6,42.35,56.86,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",43.08,36.58,49.82,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",18.74,16.59,21.11,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",38.91,32.56,45.66,"Black","Bisexual","Male","Black-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",35.18,29.13,41.74,"Black","Homosexual","Male","Black-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",26.52,21.48,32.25,"Black","Othersexual","Male","Black-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",30.57,27.9,33.37,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",55,48.58,61.25,"Black","Bisexual","Female","Black-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",49.89,43.01,56.76,"Black","Homosexual","Female","Black-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",42.92,36.38,49.72,"Black","Othersexual","Female","Black-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",23.34,21.12,25.71,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",47.54,41.04,54.13,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",43.64,37.26,50.23,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",37.79,31.97,43.99,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",36.19,33.5,38.96,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",62.87,57.4,68.03,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",58.96,52.5,65.12,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",52.68,46.1,59.16,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",20.21,17.4,23.34,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",46.93,40.16,53.81,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",42.74,35.9,49.86,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",33.46,27.46,40.04,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",31.22,27.69,34.99,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",64.24,58.17,69.89,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",58.39,51.32,65.14,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",51.85,44.87,58.76,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",20.65,17.67,23.99,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",46.28,39.36,53.34,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",40.97,34.19,48.1,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",32.39,26.56,38.82,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2009",36.42,32.07,41,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",65.08,58.73,70.94,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",57.51,50.33,64.38,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2009",49.27,42.35,56.22,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",14.29,13.65,14.95,"White","Heterosexual","Male","White-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",40.23,35.44,45.23,"White","Bisexual","Male","White-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",34.46,29.78,39.46,"White","Homosexual","Male","White-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",28.78,24.84,33.07,"White","Othersexual","Male","White-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",24.37,23.57,25.18,"White","Heterosexual","Female","White-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",60.12,56.89,63.27,"White","Bisexual","Female","White-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",54.52,48.81,60.11,"White","Homosexual","Female","White-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",41.72,37.4,46.17,"White","Othersexual","Female","White-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",17.91,15.94,20.07,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",36,29.99,42.47,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",34.37,28.39,40.89,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",25.59,20.93,30.9,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",26.62,24.21,29.18,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",52.91,46.44,59.28,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",49.43,42.41,56.47,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",39.27,33.43,45.43,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",16.69,14.96,18.57,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",36.07,30.17,42.42,"Black","Bisexual","Male","Black-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",33.31,27.5,39.68,"Black","Homosexual","Male","Black-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",26.71,21.83,32.25,"Black","Othersexual","Male","Black-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",27.91,25.65,30.3,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",52.11,46.24,57.92,"Black","Bisexual","Female","Black-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",50.37,43.61,57.12,"Black","Homosexual","Female","Black-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",41.41,35.36,47.73,"Black","Othersexual","Female","Black-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",21.69,20.03,23.45,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",48.91,42.64,55.21,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",42.54,36.54,48.76,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",35.02,29.69,40.75,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",35.41,33.42,37.46,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",65.42,60.79,69.78,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",56.16,49.7,62.43,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",51.35,45.55,57.1,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",20.31,18.03,22.8,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",45.95,39.34,52.71,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",41.95,35.36,48.85,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",33.23,27.53,39.46,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",32.41,29.67,35.28,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",64.46,58.84,69.71,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",57.43,50.54,64.05,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",50.27,43.58,56.96,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",19.85,17.62,22.28,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",44.09,37.49,50.9,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",39.09,32.88,45.67,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",33.37,27.74,39.52,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2011",33.91,31.06,36.88,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",62.2,56.21,67.84,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",56.89,49.86,63.65,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2011",49.16,42.59,55.76,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",16.05,15.59,16.52,"White","Heterosexual","Male","White-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",45.33,41.73,48.97,"White","Bisexual","Male","White-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",36.82,33.23,40.55,"White","Homosexual","Male","White-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",30.62,27.64,33.78,"White","Othersexual","Male","White-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",28.96,28.38,29.53,"White","Heterosexual","Female","White-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",66.49,64.38,68.53,"White","Bisexual","Female","White-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",57.7,53.55,61.75,"White","Homosexual","Female","White-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",48.13,44.88,51.4,"White","Othersexual","Female","White-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",17.51,16.07,19.06,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",40.11,34.14,46.39,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",33.6,28,39.71,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",27.35,22.79,32.44,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",27.01,25.29,28.79,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",56.04,50.19,61.72,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",50.89,44.01,57.74,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",40.74,35.36,46.35,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",17.58,16.69,18.51,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",39.52,34.7,44.57,"Black","Bisexual","Male","Black-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",38.09,33.45,42.96,"Black","Homosexual","Male","Black-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",30.01,25.74,34.65,"Black","Othersexual","Male","Black-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",29.78,28.68,30.89,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",50.45,47.3,53.6,"Black","Bisexual","Female","Black-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",48.78,44.29,53.29,"Black","Homosexual","Female","Black-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",43.84,39.46,48.32,"Black","Othersexual","Female","Black-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",21.17,20.2,22.18,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",52.31,47.59,57,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",39.3,34.68,44.13,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",41.59,37.33,45.98,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
"2013",37.48,36.29,38.67,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",65.32,62.28,68.24,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",57.14,52.08,62.05,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",55.04,50.88,59.13,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","All 46 States","States","Felt Sad (2 weeks+)"
"2013",21.19,19.59,22.87,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","All 46 States","States","Felt Sad (2 weeks+)"
